text,crowd_label,conf0,conf1,conf2,conf3,conf4
"RT @NBCLA: Brady: ""I would never do anything outside the rules of play."" http://t.co/RVEMCX9m6q #DeflateGate",0,0.6598,0.08504999999999999,0.08504999999999999,0.08504999999999999,0.08504999999999999
"! @krispykreme: Fully filled #DeflateGate http://t.co/1PGIOlRpYD""",0,1.0,0.0,0.0,0.0,0.0
What really went down on Sunday #DeflateGate http://t.co/ggeKgYuQ3r,0,1.0,0.0,0.0,0.0,0.0
RT @IndyEnigma: Cheating http://t.co/pyuvneDj4I ScandalSÛ_ http://t.co/8BV4USHsHS _Á #nfl #deflategate #dems #libcrib #lnyhbt #msm #ofa #tcotÛ_,0,0.6709,0.08227499999999999,0.08227499999999999,0.08227499999999999,0.08227499999999999
"RT @tfmoore: Exactly. @MWhicker03LANG explains why #NFL has to love #DeflateGate 

http://t.co/hKXxwtX00H",0,1.0,0.0,0.0,0.0,0.0
"Ancient Aliens caused #DeflateGate!!!
 http://t.co/R3y4a0palK via @imgflip",1,0.0,1.0,0.0,0.0,0.0
RT @jerrythornton1: Source of the #DeflateGate allegations http://t.co/AadzexKjbL,0,1.0,0.0,0.0,0.0,0.0
RT @checkerslynch: Official 90 minute pregame check of the PSI on musical chairs for @CheckersHockey tonight #deflategate http://t.co/1FBecÛ_,0,1.0,0.0,0.0,0.0,0.0
#DeflateGate just makes me think of Schweddy balls: https://t.co/DC7MYSdXb5,1,0.0,1.0,0.0,0.0,0.0
"RT @hatethewilpons: Tom Brady was Drew Hensons back up. If you don't think he's been cheating for years, you're all crazy @Patriots. #DeflaÛ_",3,0.0,0.0,0.0,1.0,0.0
RT @CockyHarbs: A live look in at Tom Brady discussing #DeflateGate http://t.co/SLx45H5xjg,0,1.0,0.0,0.0,0.0,0.0
Why do people still care about #DeflateGate? @Dem_Cows_Though,2,0.0,0.0,1.0,0.0,0.0
Both Brady and Belichick claim to know nothing about #DeflateGate http://t.co/wobYGOFt4T http://t.co/6SYsh1XQMG,0,1.0,0.0,0.0,0.0,0.0
#nfl  #deflategate security footage.. http://t.co/eiC12V76so,0,1.0,0.0,0.0,0.0,0.0
I'm over it at this point. Sigh. I am not flattered. #DeflateGate,2,0.08182500000000001,0.08182500000000001,0.6727,0.08182500000000001,0.08182500000000001
"RT @RamonGalindo_RG: #TomBrady reminds media how stupid #deflategate is: 'This Isn't #ISIS, No One Is Dying' http://t.co/grHVFa0wuW",2,0.07592499999999999,0.07592499999999999,0.6963,0.07592499999999999,0.07592499999999999
"@BurnsAndGambo Goodell on left, Belichick on right and you guessed it Brady in the middle! #DeflateGate #3Stooges http://t.co/MAgruKqYoN",0,1.0,0.0,0.0,0.0,0.0
"RT @TheOfficialTATE: CNN, Fox News, MSNBCÛ_is there anything else more important going on in the world? #DeflateGate http://t.co/QBDvrQrmRk",2,0.0,0.0,1.0,0.0,0.0
@LoriBlaney That's because #DeflateGate is actually a thing.,0,0.6557,0.08607500000000001,0.08607500000000001,0.08607500000000001,0.08607500000000001
RT @PatriotsExtra: How long before the NFL comes out and say they have spoken to Brady about #deflategate?,0,0.6415,0.08962500000000001,0.08962500000000001,0.08962500000000001,0.08962500000000001
"RT @JeremyWTHR: #DeflateGate ?  We put @uindy football players to the test.
http://t.co/bOQ1qmm51O http://t.co/R5dsGxbCCu",0,1.0,0.0,0.0,0.0,0.0
"Actually thought my #deflategate joke was kinda rad, but fuck you, Twitter.",1,0.0,1.0,0.0,0.0,0.0
"""@CockyWesWelker: The 12th ball has spoken. 

#DeflateGate http://t.co/chOiLXPorc"" @_xolindsayellis",0,0.6462,0.08845,0.08845,0.08845,0.08845
Statement from the @nfl on how footballs will be handled during the Super Bowl. #DeflateGate http://t.co/vxVRgoaSC2,0,1.0,0.0,0.0,0.0,0.0
"""@RealMaeWest: I am not a deflater! #DeflateGate"" Pats were going for the natural look. A 12 lb ball looks fake.",1,0.08425000000000002,0.6629999999999999,0.08425000000000002,0.08425000000000002,0.08425000000000002
RT @MarshallLaw28: I hope the first Seahawk to score a TD acts like he's pumping air into the ball. #SuperBowlXLIX #DeflateGate,1,0.0797,0.6812,0.0797,0.0797,0.0797
#DeflateGate will never amount to anything. It's a desperate attempt against Tom Brady and Pats trying to get them thrown out of superbowl,4,0.08332500000000001,0.08332500000000001,0.08332500000000001,0.08332500000000001,0.6667
"With #kingabdullah dying, in a  way we're getting a break from 24/7 #DeflateGate coverage.",2,0.08332500000000001,0.08332500000000001,0.6667,0.08332500000000001,0.08332500000000001
"Tom Brady is a pos, but there's no way in hell the @nfl punishes their poster boy! #Patriots #DeflateGate",3,0.08475000000000002,0.08475000000000002,0.08475000000000002,0.6609999999999999,0.08475000000000002
Am I the only one who thinks #DeflateGate is totally overblown?  #SuperBowl,2,0.0,0.0,1.0,0.0,0.0
"RT @pbouchardon7: Next up, Pete Schweddy will take your questions on #DeflateGate #SNL",0,1.0,0.0,0.0,0.0,0.0
#deflategate:  The number 1 news story?  Seriously? Congress will probably investigate.  Bread and Circus for a modern era,2,0.08182500000000001,0.08182500000000001,0.6727,0.08182500000000001,0.08182500000000001
RT @TVTEDDY: All three national nightly newscasts lead with #DeflateGate.  Good God.,2,0.0,0.0,1.0,0.0,0.0
Really hope the Patriots can't play the Super Bowl don't want cheaters to win #DeflateGate,3,0.0,0.0,0.0,1.0,0.0
RT @WSJ: ÛÏI didnÛªt alter the balls.Û Patriots' Tom Brady denied altering footballs in AFC Championship Game  http://t.co/PSolkIAiaf  #deflaÛ_,0,0.6607,0.08482500000000001,0.08482500000000001,0.08482500000000001,0.08482500000000001
@brokenwing2005 Yes but tweeting it will keep it trending. #DeflateGate... Oops _Ù÷Û,0,0.6552,0.0862,0.0862,0.0862,0.0862
RT @hasanminhaj: Tom Brady looks like an investment banker. And by that I mean a white collar criminal who should be put in jail. #DeflateGÛ_,3,0.07505,0.07505,0.07505,0.6998,0.07505
"RT @betavt: Tom Brady quote from last week - ""maybe those guys got to study the rule book and figure it out."" #DeflateGate #NFL",0,0.6774,0.08065,0.08065,0.08065,0.08065
So didn't Luck feel the balls are deflated #DeflateGate He never said anything.,4,0.090175,0.090175,0.090175,0.090175,0.6393
RT @LZingarella: Lies lead to more lie which lead to even more lies. #DeflateGate #Spygate http://t.co/WRQKmCqj1i,3,0.0862,0.0862,0.0862,0.6552,0.0862
"RT @ConwayShow: Deflate-Gate: Tom Brady Says He 'Didn't Alter the Ball in Any Way'
#DeflateGate # NFL #Tom Brady Tom Brady NFL... http://t.Û_",0,1.0,0.0,0.0,0.0,0.0
"Everybody waiting for @nfl to adress the matter and when they do it'll probably be like ""Cheating/no cheating. K,thnks.Bye"" #DeflateGate",0,0.6557,0.08607500000000001,0.08607500000000001,0.08607500000000001,0.08607500000000001
"#DeflateGate
Tom Brady should visit Aaron Rodgers in Green Bay. He wants to ""Pump (clap) you up!""",1,0.0,1.0,0.0,0.0,0.0
. @mikefreemanNFL What will the narrative be if Brady tosses three picks with fully inflated footballs against the Seahawks? #DeflateGate,0,1.0,0.0,0.0,0.0,0.0
RT @ABC: #Flexball: Unfortunate hashtag appears behind Bill Belichick at presser. #DeflateGate http://t.co/BiDpUrLUAj http://t.co/Uc2g2RhNZg,0,0.6687,0.08282500000000001,0.08282500000000001,0.08282500000000001,0.08282500000000001
"RT @Irrational_Fan: Let's face it, we all knew the day of Tom Brady talking about balls and his love of them would eventually be here..  

Û_",1,0.0877,0.6492,0.0877,0.0877,0.0877
I wish @DezBryant catch had as much attention and investigation as Brady's deflated balls. #ItWasACatch #DeflateGate,2,0.0,0.0,1.0,0.0,0.0
Everyone Is Having A Party Making Ball Jokes About The Patriots' #Deflategate http://t.co/PLJmuDhzrD #Entertainment #Movie #TV,1,0.072025,0.7119,0.072025,0.072025,0.072025
_ÙÕÛÛÏ@jose3030: Milwaukee Bucks mascot messing with some balls  #DeflateGate https://t.co/NNUR0DrD5X (via @Bucks)Û,1,0.0,1.0,0.0,0.0,0.0
RT @johnkriesel: Listening to today's #deflategate press conference made me sad for our country. Laughable on so many levels.,1,0.084175,0.6633,0.084175,0.084175,0.084175
Belicheck more like get them Balls-in-check. #DeflateGate #NewEnglandPatriots,1,0.082425,0.6703,0.082425,0.082425,0.082425
"Everyone knows I'll be the 1st one to say I dont like the Patriots, but this whole #DeflateGate thing is getting blown way out of proportion",2,0.09282499999999999,0.09282499999999999,0.6287,0.09282499999999999,0.09282499999999999
Why can't yall just do the right thing? Dang. #BensonGate #war #DeflateGate #neighbor,0,0.6792,0.0802,0.0802,0.0802,0.0802
"If the @Patriots are guilty of anything, it's craftily forcing the media to lampoon countless ball jokes from their high horse #DeflateGate",1,0.08050000000000002,0.6779999999999999,0.08050000000000002,0.08050000000000002,0.08050000000000002
"His whole #DeflateGate seems like BS to me, and these reporters are just being super aggressive without any real evidence",4,0.093225,0.093225,0.093225,0.093225,0.6271
"This whole #DeflateGate is just a viral campaign for GilletteÛªs #Flexball, right? http://t.co/tB3qGzCfPa",1,0.09482499999999999,0.6207,0.09482499999999999,0.09482499999999999,0.09482499999999999
RT @ReddingWriting: And yes the FLEXBALL background is comically uncanny. #BallGate #DeflateGate http://t.co/R0K3XPIfBN,1,0.0,1.0,0.0,0.0,0.0
"@nfl Okay, the atmospheric pressure dropped 4 millibars. That equates to .058 psi &amp; that leaves 1.942 psi in accounted for. #DeflateGate",0,0.6435,0.08912500000000001,0.08912500000000001,0.08912500000000001,0.08912500000000001
RT @arranandersen: Didn't anyone on the Patriots think the #FLEXBALL in the background might be a little odd? #deflategate http://t.co/zXbpÛ_,3,0.084675,0.084675,0.084675,0.6613,0.084675
Roger Goodell doesn't have THE BALLS (deflated or not) to issue any type of punishment on Bill Belichik. #DeflateGate,0,0.6519,0.08702499999999999,0.08702499999999999,0.08702499999999999,0.08702499999999999
Brady was so lost up there and had no idea what to say that he actually mentioned ISIS. yikes. #DeflateGate,0,1.0,0.0,0.0,0.0,0.0
RT @Heycameraman: Don't know who created it but this is how you make a #deflategate meme. #CheatBowl http://t.co/D6Eo2NI44S,0,0.6333,0.091675,0.091675,0.091675,0.091675
RT @NateSulham: New episode of @SportsPubPod is out! http://t.co/Np8EFZ3d8I -- @wolfgangderek and I talk #NFL #DeflateGate and #JoePaterno!Û_,0,0.6429,0.089275,0.089275,0.089275,0.089275
RT @ricklondon: #Deflategate #ED #Funny #Tshirt by @LTCartoons #redbubble #humor#sex #football #profootball #gift #s http://t.co/lf9FCaSR8p,1,0.08607500000000001,0.6557,0.08607500000000001,0.08607500000000001,0.08607500000000001
"Just as Nixon probably would have won reelection without stealing tapes, Pats would have beat Colts without deflated balls. #DeflateGate",1,0.0,1.0,0.0,0.0,0.0
@rude_jude the verdict is in #NFL #DeflateGate #PatsNation #Pats #Brady #YouMadIndy http://t.co/FPCx0iQLBz,4,0.0809,0.0809,0.0809,0.0809,0.6764
Everyone Is Having A Party Making Ball Jokes About The Patriots' #Deflategate http://t.co/hQoLLiBzBP http://t.co/8nT3uC9uSI,0,0.6491,0.087725,0.087725,0.087725,0.087725
RT @Matt__Porritt: @kendalwiley Hey were still gonna hate them when next year either brady or #belicheat get suspended for the year.  #DeflÛ_,3,0.08729999999999999,0.08729999999999999,0.08729999999999999,0.6508,0.08729999999999999
"@WorleyBrenda: Haha! No one is gonna take the blame for it.... 
#DeflateGate_Ùö_ÙÕ¬_ÙÕ¬_ÙÕ¬",1,0.077875,0.6885,0.077875,0.077875,0.077875
RT @am_moura22: Only in America would a deflated football be the number one story on the news #DeflateGate,2,0.0,0.0,1.0,0.0,0.0
RT @Chele615: This is PURE GOLD!!!  RT @GentlemansGuide: #DeflateGate http://t.co/ud55kkiRl6,0,1.0,0.0,0.0,0.0,0.0
RT @jeffisrael25: #DeflateGate is the closest thing Jets fans have had to a win in late January in decades.,1,0.08035,0.6786,0.08035,0.08035,0.08035
"If you've handled a fully inflated football daily, for years, wouldn't you know when someone hands you one that's not? #DeflateGate",0,1.0,0.0,0.0,0.0,0.0
@BethBowser02 what do you think about #DeflateGate ? I'm not a fan of the #Patriots but this is ridiculous.,2,0.08454999999999999,0.08454999999999999,0.6618,0.08454999999999999,0.08454999999999999
"#DeflateGate Just another diversion, 'No US civil rights charges' against Ferguson officer. Black people wake up!!!!!!!!!! #MikeBrown",2,0.0,0.0,1.0,0.0,0.0
RT @JerryRemysGrill: Dear #Patriots - just WIN the #SuperBowl &amp; #deflate the egos of all the #haters!  Your fans are with you!  #TomBrady #Û_,4,0.0,0.0,0.0,0.0,1.0
"You guys, we're spending an awful lot of time talking about the psi of footballs while 21,000 died of hunger TODAY. #DeflateGate",2,0.0,0.0,1.0,0.0,0.0
"RT @indystar: #DeflateGate:
Belichick says: http://t.co/0ukPFyMTKI 
Brady says: http://t.co/KENqu612Sz 
Social media says: http://t.co/H8KUÛ_",0,1.0,0.0,0.0,0.0,0.0
The baby from American Sniper was also under-inflated #DeflateGate,1,0.0,1.0,0.0,0.0,0.0
I think they should make an example of the pats this is not the first time they have fad things happen to get ahead. #DeflateGate,3,0.0,0.0,0.0,1.0,0.0
Who knows about #DeflateGate? Not Tom Brady. http://t.co/rG4HdEhy2l,1,0.08482500000000001,0.6607,0.08482500000000001,0.08482500000000001,0.08482500000000001
@JSUCOM345 RT @TODAYshow: Tom Brady: I have no knowledge of any wrong doing #DeflateGate http://t.co/usbEYpXyAD http://t.co/Q9Ze7TNdcE,0,0.708,0.07300000000000001,0.07300000000000001,0.07300000000000001,0.07300000000000001
RT @peoplemag: A Boston bakery is selling under-inflated football cookies in the wake of #DeflateGate http://t.co/Cd5Xmw394A http://t.co/e9Û_,1,0.077575,0.6897,0.077575,0.077575,0.077575
RT @udubgal: Who is reaping the benefits of #DeflateGate? Brady's #1 sponsor: Ugg's. We all know that any man that wears them has small balÛ_,1,0.0862,0.6552,0.0862,0.0862,0.0862
Tom Brady's balls beat out the death of King Abdullah on ABC. #DeflateGate,1,0.0,1.0,0.0,0.0,0.0
ÛÏBrady looks like an investment banker. And by that I mean a white collar criminal who should be put in jail. #DeflateGateÛ@MatthewCooke8,3,0.0,0.0,0.0,1.0,0.0
Everyone Is Having A Party Making Ball Jokes About The PatriotsÛª #Deflategate http://t.co/cqEIa2QZnl via @rachelzarrell @buzzfeed,1,0.0,1.0,0.0,0.0,0.0
Just tossed nfl net on &amp; it's a replay of the pro bowl draft?? Where is coverage of #Ballghazi #DeflateGate ?,0,0.7012,0.07469999999999999,0.07469999999999999,0.07469999999999999,0.07469999999999999
I wish @nfl cared about domestic violence as much as they care about delfated balls #DeflateGate,2,0.0,0.0,1.0,0.0,0.0
"RT @coloradorebecca: Nothing is going to come from all this, except one Equipment Mgr will be hung out as the sacrificial lamb &amp; lose his jÛ_",0,0.6581,0.085475,0.085475,0.085475,0.085475
RT @mmolleur: #deflategate leads on NBC Brian Williams newscast. We have lost our minds.,2,0.08182500000000001,0.08182500000000001,0.6727,0.08182500000000001,0.08182500000000001
"Who's more full of shit, Belichek or Brady? #DeflateGate #nfl",3,0.076625,0.076625,0.076625,0.6935,0.076625
"@stephenasmith @ESPN_FirstTake Just watched another vid from FT, the #DeflateGate one, Stephen A, you're a funny fucker. Hahaha",1,0.0,1.0,0.0,0.0,0.0
RT @zakcherif: CNN covered #DeflateGate? Seriously? http://t.co/dRIb8jKxJc,0,0.6607,0.08482500000000001,0.08482500000000001,0.08482500000000001,0.08482500000000001
"Patriots pressers gave Gillette, FlexBall $3.2 million in brand exposure, per @FRAnalytics http://t.co/NMTI1BwFb5 #deflategate",0,0.6371,0.090725,0.090725,0.090725,0.090725
RT @John36Gibson: Fact: You cannot deflate a Hockey Puck. #DeflateGate,0,0.6885,0.077875,0.077875,0.077875,0.077875
BREAKING NEWS : Tom Brady's Butler did it! #DeflateGate,3,0.091675,0.091675,0.091675,0.6333,0.091675
MT@BuzzFeed:  Best Of Tom BradyÛªs Unintentional Balls Innuendo At His #Deflategate Press Conf http://t.co/9ss47pGsCR http://t.co/6tsCdywFkT,0,0.6828,0.07930000000000001,0.07930000000000001,0.07930000000000001,0.07930000000000001
@_MargaretLarson @MichelleKIRO7 #patriots have been bending rules and cheating for years! #spygate #DeflateGate #cheaters,3,0.0,0.0,0.0,1.0,0.0
RT @NU_Sports: The #B1GCats basketball is pumped up for tonight's game! #DeflateGate http://t.co/XdOWz4r4fw,0,0.6759,0.08102500000000001,0.08102500000000001,0.08102500000000001,0.08102500000000001
@stephenasmith I think Belichick just threw Tom Brady under bus and Tom Brady threw the equipment guy under the bus. #DeflateGate,1,0.08637500000000001,0.6545,0.08637500000000001,0.08637500000000001,0.08637500000000001
Things I've learned from @nfl and @NFLLive so far: no one likes over or under inflated balls. #sizematters #DeflateGate #ballsjokes,1,0.0,1.0,0.0,0.0,0.0
"RT @OnlyInBOS: ESPN, cry me a river...#DeflateGate http://t.co/xMAIyiIUk4",1,0.07800000000000001,0.688,0.07800000000000001,0.07800000000000001,0.07800000000000001
@BillSimmons OJ looked more innocent. #DeflateGate,3,0.091675,0.091675,0.091675,0.6333,0.091675
Can we just hear directly from ball boy and equipment managers? That's where the most answers will come from. #DeflateGate,0,1.0,0.0,0.0,0.0,0.0
"RT @lindacohn: Aikman...""happen unless the QB wants that to happen, I can assure you of that. #deflategate",0,0.6333,0.091675,0.091675,0.091675,0.091675
Super Bowl XLIX #starterpack #DeflateGate http://t.co/z3jgq6x7hA,0,0.6545,0.08637500000000001,0.08637500000000001,0.08637500000000001,0.08637500000000001
Typical of Americans to blow up an irrelevant incident #DeflateGate #NFL,2,0.0,0.0,1.0,0.0,0.0
JoshGroban: RT @BuzzFeed: The Best Of Tom BradyÛªs Unintentional Balls Innuendo At His #Deflategate Press ... http://t.co/DpbXzMAYN3 #IRM,1,0.0,1.0,0.0,0.0,0.0
The main takeaway from #deflategate is that people have no understanding of the ideal gas law.,0,0.6964,0.0759,0.0759,0.0759,0.0759
ICYMI:  These are now mandatory on the sidelines. #NFL #DeflateGate #TomBrady #BillBelichick http://t.co/pemeO9SoQc,0,0.6747,0.08132500000000001,0.08132500000000001,0.08132500000000001,0.08132500000000001
"I say F it, let's deflate our way to another SuperBowl win!!! GO PATS!!! #deflategate",4,0.07902500000000001,0.07902500000000001,0.07902500000000001,0.07902500000000001,0.6839
@jeffmoser_com @MarjiJSherman Sure! Post this now; AFTER #TomBrady &amp; #BillBelichick had their #Deflategate press conferences! :),0,0.6393,0.090175,0.090175,0.090175,0.090175
@stoolpresidente #deflategate is the perfect storm for the pats. Controversy? Cheap shots? Its almost too much #bulletinboardfodder 2 handle,2,0.0,0.0,1.0,0.0,0.0
"RT @blamberr: There is absolutely no accountability. Roger Goodell, Tom Brady &amp; the like can lie all they wantÛÓthey know they're untouchablÛ_",3,0.08607500000000001,0.08607500000000001,0.08607500000000001,0.6557,0.08607500000000001
Tom Brady ain't the only one with deflated balls brother. Just watch my sex tape jack! #DeflateGate #WWE #SmackDown,1,0.0,1.0,0.0,0.0,0.0
"If we could all just say the whole word, football, so many uncomfortable double entendres could have been avoided today. #DeflateGate",0,0.6833,0.079175,0.079175,0.079175,0.079175
How bad is it that #DeflateGate is the lead story on #NBCNightlyNews. This is getting out of hand is there nothing more important #measles?,2,0.0,0.0,1.0,0.0,0.0
Truly amazing to me that all 3 network evening newscasts are leading with #DeflateGate. Especially minutes after the death of Saudi king.,2,0.078425,0.078425,0.6863,0.078425,0.078425
@Stewartmoore even Tom Brady doesnÛªt think the network should lead w/ #DeflateGate! http://t.co/AJ74n6LsFm,0,0.614,0.0965,0.0965,0.0965,0.0965
RT @Craftmastah: @AndreaTantaros It's amazing how the relentless the media is about #DeflateGate but disinterested at Obama's trampling of Û_,2,0.0,0.0,1.0,0.0,0.0
RT @gatewaypundit: Probably not the best ad to air behind Tom Brady during #Deflategate presser #Flexball http://t.co/ljPaNMrbQl,1,0.08635000000000001,0.6546,0.08635000000000001,0.08635000000000001,0.08635000000000001
"Unless they gonna disqualify the patriots from the Super Bowl for cheating, we might as well get over it. #DeflateGate",3,0.08332500000000001,0.08332500000000001,0.08332500000000001,0.6667,0.08332500000000001
#Tom #Brady: #DeflateGate 'isn't #ISIS. #No one's #dying': Tom Brady upgraded the seriousness of DeflateGate onÛ_ http://t.co/x5h8KtROw0,0,0.6607,0.08482500000000001,0.08482500000000001,0.08482500000000001,0.08482500000000001
All this talk about balls on @WFAN660 &amp; @espn had me thinking: Tom Brady + hot wife + Super Bowl = sex. #DeflateGate http://t.co/mpK15Upjxg,1,0.0,1.0,0.0,0.0,0.0
@cbctom @CBCNews @DMacpGaz #DeflateGate just hit You!,0,0.6379,0.090525,0.090525,0.090525,0.090525
Someone should ask if Giselle is upset about Tom's deflated balls. #DeflateGate #DeflateGate #BallGate2015,1,0.0,1.0,0.0,0.0,0.0
Al Gore explains #DeflateGate by attributing it to Climate Change....we all know what cold does to balls,1,0.0,1.0,0.0,0.0,0.0
RT @Jsal329: #DeflateGate Who cares!!!,2,0.0,0.0,1.0,0.0,0.0
RT @jennifergould: Tom Brady saying his balls are not altered and no one has rubbed them thank you for this news conference #DeflateGate #LÛ_,0,0.6793,0.080175,0.080175,0.080175,0.080175
"RT @TomCotterComic: According to a League source, Gisele Bundchen's breast implants are slightly under inflated. #DeflateGate #shrinkage #NÛ_",1,0.0,1.0,0.0,0.0,0.0
RT @GarrettQuinn: #Ballghazi/#DeflateGate is the lead story on all three national newscasts.,0,1.0,0.0,0.0,0.0,0.0
"""...some guys like old balls"" - Tom Brady #DeflateGate http://t.co/OsgdqtpZJk",1,0.081625,0.6735,0.081625,0.081625,0.081625
can't forget Aaron Rodgers over inflates every ball and has openly noted so Hes not winning championships so it doesn't matter #DeflateGate,2,0.089275,0.089275,0.6429,0.089275,0.089275
Ridiculous outrage over #DeflateGate  NONE over recent arrests of players for RAPE&amp;ABUSE! This plus drug&amp;alcohol abuse compromise #NFL MORE!,2,0.08475000000000002,0.08475000000000002,0.6609999999999999,0.08475000000000002,0.08475000000000002
"RT @GossipCop: ÛÏTo me, those balls are perfect.Û Watch bizarre Tom Brady #DeflateGate press conference VIDEO http://t.co/iIcmF0LUJt http://Û_",0,1.0,0.0,0.0,0.0,0.0
@Essiedan @3VnHer2Girls @Andy90265 @kae986 wonder what their plans are for the Super Bowl? Deflated balls are trademark. #DeflateGate,1,0.0,1.0,0.0,0.0,0.0
reporters are now saying #DeflateGate without smirking. It really is a circus now.,2,0.08402499999999999,0.08402499999999999,0.6639,0.08402499999999999,0.08402499999999999
"#DEFLATEGATE (n.) a hashtagged Twitter term invented to describe the biggest, overblown non-story in the history of professional sports.",2,0.08332500000000001,0.08332500000000001,0.6667,0.08332500000000001,0.08332500000000001
Biggest reason most are upset about #DeflateGate is because we aren't professional athletes. We have no idea what really goes on.,0,0.6614,0.08465,0.08465,0.08465,0.08465
"""@SharpFootball: Patriots &amp;  Brady suspiciously outperform expectations in wet weather:
http://t.co/F8MZMm8GUx
 #DeflateGate in home games !",0,0.6667,0.08332500000000001,0.08332500000000001,0.08332500000000001,0.08332500000000001
"RT @Baseballswag_: In honor of #deflategate, #tbt to when Tom Brady had loads of #baseballswag. Looks like he chose the right sport _Ù÷â http:Û_",1,0.0827,0.6692,0.0827,0.0827,0.0827
Thank you Jesse Palmer.  I think the refs really need to be looked at for #DeflateGate.  @abcWNN,0,1.0,0.0,0.0,0.0,0.0
#DeflateGate please disqualify the patriots so colts can play plz and tenks,3,0.08065,0.08065,0.08065,0.6774,0.08065
RT @HeroMysterion: #DeflateGate maybe we can deflate Cartman of all the fat.,1,0.0754,0.6984,0.0754,0.0754,0.0754
"RT @ComplexMag: Julian Edelman gave everyone a welcome distraction from #DeflateGate: a home video he calls ""Growing Pats"": http://t.co/0oYÛ_",1,0.09179999999999999,0.6328,0.09179999999999999,0.09179999999999999,0.09179999999999999
RT @Baltimorleone: This #DeflateGate scandal is at least producing some great memes http://t.co/9iwtfesAIa,1,0.0,1.0,0.0,0.0,0.0
"ÛÏ@DanCrohn: If anything, #DeflateGate is making the Pats D furious.Û

nice one.....  _ÙÔÛ",0,0.7018,0.07455,0.07455,0.07455,0.07455
"RT @albyox: Hines Ward on #DeflateGate: ""It's cheating. I mean, regardless of how you may want to spin it, it helps Tom Brady."" http://t.coÛ_",3,0.0,0.0,0.0,1.0,0.0
When will people realize the colts only scored 7 points with a proper football #DeflateGate #NFLfuckedup,4,0.0,0.0,0.0,0.0,1.0
Guys we gotta forget about #DeflateGate and find out who tin foiled #Sixers Sampson's car!! #foilgate http://t.co/zjLaBFPGix,1,0.077575,0.6897,0.077575,0.077575,0.077575
Really going to let @Patriots get away with cheating again @nfl ? Make them an example. #cheatersneverprosper #DeflateGate,3,0.0,0.0,0.0,1.0,0.0
RT @SedanoESPN: This story continues to be silly. Some poor shlub ball boy or equipment staff will take the fall. #DeflateGate,2,0.07017499999999999,0.07017499999999999,0.7193,0.07017499999999999,0.07017499999999999
"@Soulmech I'm sorry, but the ethical implications of collusively deflated imperial footballs carry grave concerns. ETHICS. #DeflateGate",3,0.08625,0.08625,0.08625,0.655,0.08625
"@RobGronkowski I blame Gronk for #DeflateGate, me spike ball hard, ball go flat!  Go Pats!!",4,0.08310000000000001,0.08310000000000001,0.08310000000000001,0.08310000000000001,0.6676
How every Patriots fan feels right now #deflategate #garbage  https://t.co/5WbheftwAj,0,0.6333,0.091675,0.091675,0.091675,0.091675
RT @donnabrazile: Sorry I am missing #DeflateGate #DeflatedBalls and other controversies. Who knew or suspected this story would dominate tÛ_,0,0.6379,0.090525,0.090525,0.090525,0.090525
ABC stayed with #DeflateGate a good minute longer than NBC and CBS. Lead on all three networks. #murica,0,0.6719,0.08202499999999999,0.08202499999999999,0.08202499999999999,0.08202499999999999
#BillBelichick only sucks air out of the room he's giving a press conference in. #DeflateGate,1,0.0,1.0,0.0,0.0,0.0
RT @Anthony_Becht: Look what I found.....Come on...There's no advantage..I don't know what the big deal is _Ù÷â #DeflateGate #Patriots #NFL htÛ_,2,0.08332500000000001,0.08332500000000001,0.6667,0.08332500000000001,0.08332500000000001
Patriots are cheaters. Those press conferences were completely unbelievable. NFL needs to get this right. #caughtredhanded #deflategate,3,0.0,0.0,0.0,1.0,0.0
"When my balls are feeling deflated, I always turn to @miakhalifa #DeflateGate",1,0.0,1.0,0.0,0.0,0.0
.@DQ52 had no intention of starting #DeflateGate. http://t.co/pwPDRRrOTC @Colts http://t.co/t87ExJHqWI,0,0.6923,0.076925,0.076925,0.076925,0.076925
I have a simple explanation--&gt; #shrinkage! #DeflateGate @Patriots #GeorgeCostanza #Seinfeld http://t.co/NUT7RyKfwj,1,0.08350000000000002,0.6659999999999999,0.08350000000000002,0.08350000000000002,0.08350000000000002
"Why do i think Alex Baldwin will be on SNL this week with a new take on this classic: 
http://t.co/sZAwHK83IQ  @JohnDennisWEEI #DeflateGate",1,0.07547499999999999,0.6981,0.07547499999999999,0.07547499999999999,0.07547499999999999
@TomLeykis mrt-&gt;@tsgnews Judge issues arrest warrant for #TomBrady's biggest fan: http://t.co/vGYzcFbRWs #DeflateGate http://t.co/2ri4dpFDkw,0,1.0,0.0,0.0,0.0,0.0
"I love that I get to hear people say, ""Tom Brady likes his balls a certain way,"" on @espn all day. #DeflateGate #Patriots #PatsNation #hehe",1,0.0,1.0,0.0,0.0,0.0
Wooo!!!! Going to get my Balls deflated!! #DeflateGate #jaymohrsports #jaymohr37 http://t.co/LVDV9sDrFP,1,0.0,1.0,0.0,0.0,0.0
"@DianneG So with everything happening in Yemen, Ukraine, and now Saudi Arabia, the networks lead off with #DeflateGate?",2,0.0,0.0,1.0,0.0,0.0
RT @3rd_Goal: IF the @nfl was going to punish the Patriots for #DeflateGate the worst possible punishment would be making them do @HBO HardÛ_,1,0.0865,0.654,0.0865,0.0865,0.0865
