text,crowd_label,conf0,conf1,conf2
RT @LoganJames: Shoutout to Fox for running a Straight Outta Compton trailer right after asking about police brutality against African-AmerÛ_,0,0.6544,0.1728,0.1728
"We got the leader of Friends of Abe, Hollywood's secret conservative group, to analyze the first #GOPDebate. http://t.co/7G6du4EWb8",2,0.0,0.0,1.0
"At #GOPDebate, I won over our largest audience yet. Can you chip in $3 to help us keep it up?https://t.co/nzYnC1JRxS
https://t.co/nBVKSjo0Dw",2,0.17525000000000002,0.17525000000000002,0.6495
"Watching #GOPDebate from last night. Wow Trump on fire first 15mins. Says what he thinks, is this a new popular breed in politics? #corbyn",1,0.15955000000000003,0.6809,0.15955000000000003
RT @MStuart1970: Right! Do u think survivors of the FOX Massacre Debate realize that? #GOPDebate #FoxDebate  https://t.co/DtVsB531LT,0,1.0,0.0,0.0
@megynkelly She earned that title last night. Too bad she didn't take high road @realDonaldTrump @FoxNews #GOPDebate https://t.co/y4RHOTPvNR,0,0.6512,0.1744,0.1744
RT @ColtSTaylor: #GOPDebate Did people in the 1828 debate invoke George Washington like these guys pull out Ronald Reagan?,0,1.0,0.0,0.0
RT @TheRighToExist: Wow!! She is good!! Watch @CarlyFiorina make Chris Matthews look foolish. I'm liking her more &amp; more!! http://t.co/kebnÛ_,1,0.18914999999999998,0.6217,0.18914999999999998
"My morning TL taught me 3 things
1) @CarlyFiorina is the Ronda Rousey of #GOPdebate
2) @megynkelly is a bloviating hack
3) @Rosie is a twunt",0,0.6848,0.15760000000000002,0.15760000000000002
"So many pouty, screechy faces at once #GOPDebate http://t.co/o5AJvLqJN7",0,1.0,0.0,0.0
Early numbers suggest record audience for first #GOPDebate #Walker16 http://t.co/w96zq1aRUH via @CNNMoney,1,0.15294999999999997,0.6941,0.15294999999999997
RT @JaclynHStrauss: I loved it in the #GOPdebate when @realDonaldTrump said the country needs him to straighten out the financial mess.,1,0.0,1.0,0.0
RT @blogdiva: THE SCOTT WALKERS OF THE WORLD ARENT MAD ABOUT ABORTION FOR RAPE OR INCEST theyre mad y'all arent compliant to the rape &amp; incÛ_,0,1.0,0.0,0.0
"I know more young people in the 18-30 range who watched the full #GOPDebate last night than middle-aged or seniors. #GenerationApathy, huh?",2,0.0,0.0,1.0
RT @Thomasismyuncle: Good question by Chris Wallace... Cons better learn how to battle these stereotypes #GOPDebate,1,0.16665000000000002,0.6667,0.16665000000000002
"#GOPDebate moderators should have asked: ""Hasn't it become obvious that only God Himself, not humans, can resolve the ME Conflict?""",2,0.16854999999999998,0.16854999999999998,0.6629
God damn is this presidential debate childish... I know how we can narrow this shit down. #GOPDebate http://t.co/8vqg6XVjYc,0,1.0,0.0,0.0
Seeing a lot of different opinions on the outcome of the #GOPDebate last night.  Did we all watch the same one?,2,0.0,0.0,1.0
RT @SanahBanana: Well. Nothing more really needs to be said. #GOPDebate http://t.co/FuBcs0tRZl,0,0.6501,0.17495,0.17495
RT @EdMahmoud: Ronald Reagan switched parties once. @realDonaldTrump switched 5 times.  Has been anti-#2A and pro-abortion in the last 6 yeÛ_,0,1.0,0.0,0.0
There's a lot going on in this picture. #GOPDebate  https://t.co/dNK4df46JX,2,0.0,0.0,1.0
@MikeHuckabeeGOP says he wants 2 legalize prostitution &amp; drugs &amp; tax the hell out of them? That's what I've been saying for yrs. #GOPDebate,1,0.0,1.0,0.0
RT @PatriotJackiB: @MichaelvdGalien @LWilsonDarlene That was fear. They tried to shut @tedcruz out in the #GOPDebate but his message was heÛ_,1,0.17654999999999998,0.6469,0.17654999999999998
"#Republicans don't focus on the future, despite what #Rubio and others said in the #GOPDebate; it's always the past http://t.co/3RgjaDnyri",0,0.6774,0.1613,0.1613
"Nice work @megynkelly asking tough q's in #GOPDebate. Speaking for young Rep's, @marcorubio @johnkasich @realbencarson won some hearts!",1,0.0,1.0,0.0
#WAR! MORE WAR!!! primary message heard at #GOPDebate last night. Remember when the #GOP was known as the party of #peace? Miss those days,0,1.0,0.0,0.0
"#Trump's truest and best line: ""if it werenÛªt for me you wouldnÛªt even be talking about illegal immigration"" #TRUMPEFFECT  #GOPDEBATE",1,0.17059999999999997,0.6588,0.17059999999999997
Ben Carson: my qualifications as a world-famous neurosurgeon are also my qualifications for the most powerful man on the planet. #GOPDebate,2,0.15665,0.15665,0.6867
Loved watching the #GOPDebate last night! We need @realDonaldTrump to #MakeAmericagreatagain. #inspiration,1,0.0,1.0,0.0
"Ted Cruz reacts to Fox News GOP debate on ""Hannity"" http://t.co/B4LzAIhOk3 via @YouTube #GOPdebate",2,0.15515,0.15515,0.6897
"SHOVEL COW MANURE?
#GOPDebate  https://t.co/WMnt3c3LAB",0,1.0,0.0,0.0
RT @reignlove5152: @cspanwj /Jeb forgot that his BIG BRO destabilized IRAQ. CREATING ISIL. How could he even think that he can be POTUS? ARÛ_,0,1.0,0.0,0.0
I'm not sure who won but I'm pretty sure the American people lost #GOPDebate,0,1.0,0.0,0.0
So who won the #GOPDebate last night? I think #Rubio and #Cruz commanded the stage. #Trump did more harm than good for himself,1,0.17045,0.6591,0.17045
"RT @_HankRearden: America gives Fox low marks after last night. #GOPDebate

http://t.co/ROehWpN3Y5",0,1.0,0.0,0.0
"""We need to be very aware that China and Russia are using technology to attack us, just like ISIS..."" ÛÓCarly Fiorina #GOPDebate",2,0.17525000000000002,0.17525000000000002,0.6495
Did you watch the #GOPdebate last night? Who do you think was the winner - loser ? Did it change your mind about any of the candidates?,2,0.0,0.0,1.0
"RT @drginaloudon: Who won? 
#HappyHour #GOPDebate",2,0.17609999999999998,0.17609999999999998,0.6478
He has the record and experience! #ExperienceMatters! .@GovernorPerry: IÛªm Ready To Be POTUS: https://t.co/TtNL12DLmN #Perry2016 #GOPDebate,1,0.16804999999999998,0.6639,0.16804999999999998
"RT @GodfreyComedian: People are cheering Trump with ""Booray"" #GOPDebate",0,0.6725,0.16375,0.16375
"RT @RexHuppke: Ben Carson, I'm Megyn Kelly, and I think you're a total idiot. Your response? #GOPDebate",0,1.0,0.0,0.0
"ICYMI: Frank Luntz: #GOPDebate ""Great News for Ted Cruz"" | Cruz for President http://t.co/qKO1ltdfBP",1,0.0,1.0,0.0
"If Donald Trump becomes president, I'm moving out of the country again. Far, far away from his terrible comb over. #JustSaying #GOPDebate",0,1.0,0.0,0.0
"Winning a presidential debate is the dumbest concept. It's supposed to be a discussion of ideas, not a pissing contest. #GOPDebate",0,1.0,0.0,0.0
RT @pari_passu: Odd. GOP is more upset over Obama openly limiting Iran's weaponry than when Reagan secretly increased it. #GOPDebate http:/Û_,0,0.6778,0.16110000000000002,0.16110000000000002
I loved it in the #GOPdebate when @realDonaldTrump said the country needs him to straighten out the financial mess.,1,0.17570000000000002,0.6486,0.17570000000000002
RT @KLSouth: @FrankLuntz ...you have no credibility frank. #GOPDebate,0,1.0,0.0,0.0
These crazy republicans losers diss Hillary Clinton like every two minutes lmaooooooooo #GOPDebate,0,1.0,0.0,0.0
Think we need to see @realDonaldTrump birth certificate to verify his age.His tweets after the #GOPDebate last nite prove him to be about 13,0,1.0,0.0,0.0
#GOPDebate an audience who laughs with a Man that publicly calls Women derogatory names. Be very afraid. VOTE,0,1.0,0.0,0.0
"#LibCrib Hey @JebBush, no way you're going to fool your non-supporters nor change history cuz you say so. #GOPDebate https://t.co/uRnYGW9DCV",0,0.7011,0.14945000000000003,0.14945000000000003
RT @zellieimani: Men deciding what women can or cannot do with their bodies. World history in a nutshell. #GOPDebate,0,0.6667,0.16665000000000002,0.16665000000000002
A HISTORIC FIRST: Republican presidential candidate @realDonaldTrump is now actively trolling the female #GOPdebate moderator on Twitter.,0,0.6813,0.15935,0.15935
"Waters, waters, rising fast; history catching up at last. That's it in a nutshell.  #GOPDebate #FridayFeeling Aldon Smith #GOPDebate King",0,0.618,0.191,0.191
"RT @Amandajbutt: @karen_estill Yes #Huckabee was on fire!So proud of his boldness,convictions shining through! #Imwithhuck #gopdebate httpsÛ_",1,0.18280000000000002,0.6344,0.18280000000000002
"Last night in the #GOPDebate, someone should've asked the candidates if if any of them knew what NWA stood for. #BlackLivesMatter",0,0.6867,0.15665,0.15665
"The #GOPdebate, as told in real-time sketches: #cleveland #politics @foxnews  http://t.co/xO0Jd1Mn0C",2,0.0,0.0,1.0
"""Donald Trump just gave a master class on how to get away with sexism"" #GOPDebate

http://t.co/FWrq8mkzTb",0,1.0,0.0,0.0
RT @JoshKlemp: Lame question for Trump... Megan Kelly @FoxNews #GOPdebate #FoxDebate @JohnDePetroshow,0,1.0,0.0,0.0
"RT @mochamomma: My son: Mom, why do they stay talking about abortions? 

Me: Because the power they want most is over women. 
#GOPDebate",2,0.17614999999999997,0.17614999999999997,0.6477
#GOPDebate @HouseGOP @Senate_GOPs and most right-wingers in general have no problem dismissing/ignoring the oppression of marginalized ppl.,0,1.0,0.0,0.0
Huckabee is so transphobic it is downright disgusting. #GOPDebate,0,1.0,0.0,0.0
"RT @JudgeJeanine: #GOPDebate @realDonaldTrump  go donald ""money going out drugs coming in"" no problem w legal immigration """,0,0.6396,0.18020000000000003,0.18020000000000003
"#GOPDebate --&gt; Jeb looked/sounded as if he had just left a horror movie showing, stunned, stilted, frozen.  Jeb doesn't want to be President",0,1.0,0.0,0.0
I loved it in the #GOPdebate when @realDonaldTrump said he's made 10 billion dollars. And America owes 19 trillion.,1,0.15515,0.6897,0.15515
"RT @LadySandersfarm: Sadly, there's too many lowinfos. Look at KK and Kanye with Hillary. #GOPDebate http://t.co/PjoRQqIRA3",0,0.6546,0.17270000000000002,0.17270000000000002
"RT @ChuckNellis: I said the other day that every time Carly speaks Hillary pees a little, still true. #GOPDebate",2,0.17009999999999997,0.17009999999999997,0.6598
You know how your grandpa says something embarrassing each Christmas and you just have to roll with it? That was last night's #GOPDebate,0,1.0,0.0,0.0
Disappointed. @megynkelly was my media #girlcrush &amp;after #GOPDebate think #WeAreOnABreak @FoxNews @realDonaldTrump  https://t.co/2DW9WCYTWI,0,1.0,0.0,0.0
"RT @talleytweets: ""Oh, and Lord...Please help make the @gregorybrothers mashup of tonight's #GOPDebate their best one yet. Amen."" #bedtimepÛ_",2,0.0,0.0,1.0
"RT @fakedansavage: Kelly: ""Dr. Carson, you are an unqualified, misinformed idiot. Who are you fooling?"" (I'm paraphrasing here.) #GOPDebate",0,0.6859999999999999,0.15700000000000003,0.15700000000000003
RT @cenkuygur: Does Ben Carson also want to follow God's law on non-virgin wives - stoning them in front of their father's house? #GOPDebate,0,1.0,0.0,0.0
RT @PaperCutPrint: #GOPDebate  looked like fun. Though I think I missed the swimsuit and talent contest rounds. #EveryoneLovesAPrincess httÛ_,1,0.16570000000000001,0.6686,0.16570000000000001
RT @robportman: Watching the #GOPdebate in Dublin with our Columbus interns and supporters! - RP http://t.co/OomoEsnMhO,2,0.0,0.0,1.0
RT @LotusTom: FOX news last night revealed themselves to what many of us already knew they were: Bush apologists. #GOPDebate,0,1.0,0.0,0.0
"RT @Momastery: Yes,Trump and audience at the #GOPDebate it's HILARIOUS to call women fat pigs and tell them to get on their knees. Laugh awÛ_",0,1.0,0.0,0.0
"Trump's response?
""I think the biggest problem this country has is being politically correct."" 
#GOPDebate @SmittyMyBro",0,0.6842,0.15789999999999998,0.15789999999999998
So Donald Trump is uncouth misogynist.  Another thing he has in common with Bill Clinton.  @megynkelly #GOPDebate @ellencarmichael,0,1.0,0.0,0.0
"Trump is done after last night, end of story #GOPDebate",0,1.0,0.0,0.0
"#GOPDebate Fun Fact: 
Carly Fiorina is the only one of last night's debaters to have ever given a woman an orgasm. #politics",0,0.6873,0.15635,0.15635
Maybe the only way to compete with Trump is to bring one of the Duck Dynasty characters into the primary. #GOPDebate,0,1.0,0.0,0.0
"Trump's entire #GOPDebate performance: Don't hate the player. The rules are made for me, and I love it.",2,0.17709999999999998,0.17709999999999998,0.6458
RT @LibyaLiberty: The #GOPDebate in pictures. http://t.co/3wYsQ41YaK,0,1.0,0.0,0.0
RT @TripLangley: Are they running for pope or president? Why would you end a political debate by asking if anyone is hearing DIRECTLY FROM Û_,0,1.0,0.0,0.0
Because karma ? #GOPDebate  https://t.co/oWSu2wfkM4,2,0.16354999999999997,0.16354999999999997,0.6729
"RT @DamienFahey: When Jeb Bush speaks during a debate, it feels like when a band plays something off the new album. #GOPDebate",0,0.6771,0.16144999999999998,0.16144999999999998
"Closed Captioning At #GOPDebate Actually Cat Walking On Keyboard
http://t.co/xpJJOElIgm",2,0.0,0.0,1.0
And that was only because someone in the crowd ran up to moderators during the break to suggest it. #GOPDebate  https://t.co/14AT9Qpk74,2,0.0,0.0,1.0
Spot on what I believe #LindseyGraham's attitude would be of his enemies once reality hits.  #GOPDebate http://t.co/EVS0zzhTo5,2,0.18130000000000002,0.18130000000000002,0.6374
RT @Wise_Jones: He loaded LOL #tcot #GOPDebate #kushandalcohol  https://t.co/pYWBcNRkN8,2,0.15615,0.15615,0.6877
"@KateBolduan You're a news reporter... I don't care to hear your personal opinion, disdain for a candidate.  #GOPDebate #CNN",2,0.0,0.0,1.0
last nights #GOPdebate was crazy. pretty entertaining but i think very few candidates showed presidential stature.,2,0.17709999999999998,0.17709999999999998,0.6458
"Shame on them, they should have watched reruns of the Apprentice and take some notes. #GOPDebate  https://t.co/LBYJacIKkK",0,1.0,0.0,0.0
"RT @AlongsideWild: I don't think there was a single question in #GOPDebate about science, conservation, or climate except maybe. ""Would youÛ_",0,0.6595,0.17025,0.17025
Recap of the #GOPdebate: these #TenMen want to make choices for all women. #GOPtbt http://t.co/nCalKxYW5c #HillaryClinton #PDMFNB,0,1.0,0.0,0.0
RT @brownandbella: Trump packed his fucks in a separate suitcase that never made it Ohio. THIS THE BEST DEBATE EVER. #GOPDebate,1,0.16435,0.6713,0.16435
RT @MStuart1970: @willneal001 Definitely #bias there! #GOPDebate Massacre by FOX. Deliberate attempt to smear R's.,0,0.6588,0.17059999999999997,0.17059999999999997
RT @MichaelYaffee: I'm back at the perfect time! Talking #GOPDebate tonight at 8pm!! http://t.co/z5YujsUjmg @Newsradio1025,2,0.16665000000000002,0.16665000000000002,0.6667
RT @gamermatt117: @saladinahmed I think after the #GOPDebate Cthulhu is a pretty solid choice as well.,0,0.6636,0.16820000000000002,0.16820000000000002
RT @Riogringa: This is a really strange political moment in both Brazil and the US. Says a lot about leadership in both places. #GOPDebate Û_,2,0.14605,0.14605,0.7079
RT @monatougs: @Instagram stop censoring @Dreamdefenders for their work pointing out the racism of the #GOPDebate candidates. https://t.co/Û_,0,1.0,0.0,0.0
"RT @GreatnessNYou: Opinions abound after last night's GOP Debate, but what America is starving for is authentic leadership and someone we cÛ_",2,0.1647,0.1647,0.6706
RT @DWStweets: There's no difference in the policies these candidates stand for. They're all singing from the same songbook. It's a bad sonÛ_,0,0.6531,0.17345,0.17345
"@GOP I think u can stay OFF MY TL. 
P.S. F*** @JebBush @marcorubio @ChrisChristie @GovernorPerry &amp; any sockpuppet you endorse. 
#GOPDebate",0,1.0,0.0,0.0
"EARTH TO @megynkelly THIS AINT ABOUT YOU! 

#GOPDebate 
#FoxDebate 
#MegynKelly 
#MegynKellyDebateQuestions http://t.co/yxHy6FQkWw",0,0.6693,0.16535,0.16535
I loved it in the #GOPdebate when @realDonaldTrump said the lenders are killers. Chris Wallace was exceedingly disrespectful,1,0.1739,0.6522,0.1739
"the hillary campaign was trolling during #GOPDebate 
LOL http://t.co/oreEEE5HFQ",2,0.18025000000000002,0.18025000000000002,0.6395
"RT @EvilConservativ: Gotta give @LindseyGrahamSC props. He saw the same ambush we did at #GOPDebate and is calling out @FoxNews on it. 

htÛ_",0,0.6705,0.16475,0.16475
Prioritize attributes that will produce the most qualified and electable #GOP  candidate. Abandon whatever's stuck in your craw. #GOPDebate,2,0.0,0.0,1.0
"RT @r33fking: Don't you DARE try to show me your fruits, Ted Cruz. #GOPDebate",0,0.6535,0.17325000000000002,0.17325000000000002
@peggebeen A fraud gets no cooperation from true and American people. A fraud should be impeached. #GOPDebate #CharacterMatters,0,0.7049,0.14755000000000001,0.14755000000000001
I did watch all 2nd string #GOPDebate ... can tell y they are 2nd string.  Not enough original stupidty and hatred.  Just standard levels,0,1.0,0.0,0.0
RT @AngelaHaysMoore: A good debate is when you don't even notice the moderators. @FoxNews #GOPDebate,1,0.0,1.0,0.0
"RT @leslieshedd: .@brithume: ""I think we have a clear winner ... Carly Fiorina"" #GOPDebate #Carly2016 https://t.co/sqS7SOT7sU",2,0.1778,0.1778,0.6444
"RT @PamelaGeller: In my considered opinion the winners tonight are Ted Cruz, Ben Carson, and Marco Rubio #GOPDebate",1,0.0,1.0,0.0
"RT @ABurgerADay: ""Balderdash"" is my favorite word that describes @realDonaldTrump's presidential campaign run. #GOPDebate",0,1.0,0.0,0.0
"RT @ProAudioLabs: @BBCNewsUS @realDonaldTrump  #GOPDebate There are many Don's but just two Donald's, Trump and Duck... and they both quackÛ_",0,0.6595,0.17025,0.17025
RT @JoeMyGod: Ben Carson wants all Americans to tithe the federal government. I think I just heard the Hunger Games cannon. #GOPDebate,0,1.0,0.0,0.0
"RT @PuestoLoco: .@RawStory
FOX/GOP Party's Hunger Games- Demagog Food-fighter @CarlyFiorina
#GOPDebate #morningjoe http://t.co/ygMGbAvqut",0,1.0,0.0,0.0
Photo: Selfie of life! @HillaryClinton + Mr &amp; Mrs @kanyewest http://t.co/x5l81b1RkV @KimKardashian #GOPDebate #HillaryForPresident #TBW,0,0.6512,0.1744,0.1744
RT @LPNational: And now @LindseyGrahamSC will send more troops to #Iraq and #Afghanistan. Any bets on what country is next? #GOPDebate #warÛ_,0,0.6778,0.16110000000000002,0.16110000000000002
#GOPDebate #SportsMatter Would be nice to hear a candidate address Childhood Obesity by promoting &amp; harboring growth in youth athletics,2,0.15955000000000003,0.15955000000000003,0.6809
#GOPDebate Facts: https://t.co/nSD1bebDoa,2,0.0,0.0,1.0
RT @aleklev: It's possible that @GovernorPerry didn't know they were going to ask him questions. #GOPDebate,0,0.6679999999999999,0.16600000000000004,0.16600000000000004
RT @TheClothier: The #StraitOuttaCompton commercial was longer than the #BlackLivesMatter question/ answer. #GOPDebate,0,1.0,0.0,0.0
"Big hit of the #GOPDebate for me? @CarlyFiorina, @RandPaul on NSA, @RealBenCarson, @MarcoRubio. and @SenTedCruz closing statements",1,0.15910000000000002,0.6818,0.15910000000000002
The real winner in @FoxNews #GOPDebate is @oreillyfactorÛ_ when @megynkelly #KellyFile viewership tanks.  @realDonaldTrump,2,0.19265,0.19265,0.6147
Had the weirdest/scariest dream last night... thinking the #GOPDebate messed with my subconscious,0,1.0,0.0,0.0
RT @sabinazafar: #GOPDebate:10 men talking about planned parenthood. How many of them have given birth?@emilyslist @EmergeCA @CADemWomen #mÛ_,0,0.6067,0.19665,0.19665
"I was tweeting so hard during the #GOPCircus that I thought I broke my finger. Nope, but I did dislocate it. #GOPDebate",0,1.0,0.0,0.0
"RT @paulisci: Comparing #macdebate to #GOPdebate, I think Canadians are the big winners tonight.",0,0.6526,0.17370000000000002,0.17370000000000002
RT @Politics_PR: #FoxNews insults candidates with awkward staging(video): http://t.co/YDLJHGHuvy #GOPdebate #p2 http://t.co/j1sAgVx8Ku,0,0.6322,0.1839,0.1839
RT @MoiraMMerani: After the #GOPDebate last nite Im between @realDonaldTrump &amp; @marcorubio  #Decision2016 #Election2016 #BestCandidate #MakÛ_,2,0.18235,0.18235,0.6353
RT @geoffreyvs: Don't know if Luntz focus group means jack but lots of new Cruz voters in that crew. #gopdebate,2,0.16749999999999998,0.16749999999999998,0.665
"NYTimes: ÛÏIt compels me to write a cluster of words I never imagined writing: hooray for Fox News.Û #GOPdebate 
http://t.co/zDJ3liGTAy",1,0.16665000000000002,0.6667,0.16665000000000002
RT @DMashak: Establishment's framing of Election 2016 begins w/ Republican Debate http://t.co/o4Frt2Fn4I @examinercom #Millennials #GOPDebaÛ_,2,0.16315000000000002,0.16315000000000002,0.6737
"RT @YoungBLKRepub: Liberals: Democrat Debate will be more interesting 

Me: Yeah two 70 year old white socialists going at it, pretty interÛ_",0,0.6484,0.1758,0.1758
Didn't get to watch last night's #GOPDebate but sounds like it would have made Will McAvoy proud. Sort of proud.,2,0.17945,0.17945,0.6411
"There's visual evidence of @DaisyJDog's thoughts on last night's debate, but I'm not posting a pic of dog crap at 8:16am. #GOPDebate",0,0.6452,0.1774,0.1774
Who won in last night's debate? @KObradovich says several people for several reasons. http://t.co/IF0rChH2Hk #GOPDebate,2,0.0,0.0,1.0
2016 bender starts now #SkimmLife #GOPDebate http://t.co/XyjNbf0ymI via @theSkimm,2,0.0,0.0,1.0
"If only...18 months from now, debris from a crashed Republican party would wash up on a beach somewhere. #GOPDebate",0,1.0,0.0,0.0
In the aftermath of the #GOPDebate IÛªm inclined to say that the stage impressed me more than I thought. Except trump. His ride is ending.,0,1.0,0.0,0.0
RT @Jacque_Isaacs: Who here is only a republican because it's politically convenient at the moment? #GOP2016debate #GOPDebate http://t.co/oÛ_,0,0.6796,0.1602,0.1602
"RT @Jamey_Giddens: You'd think GOP voters would demand more than this asinine ""I'm a man's man. I grab my cock, screw my wife &amp; love Jesus""Û_",0,0.6778,0.16110000000000002,0.16110000000000002
@dcexaminer Hell no! I can think of about 5 GOP candidates she CANT beat. NOBODY fears @hillaryclinton anymore. #GOPDebate,1,0.16665000000000002,0.6667,0.16665000000000002
Thought I was done w/name generators then @Slate did this http://t.co/47drztl2Q4 #ornithology #GOPDebate #RonaldRaven http://t.co/k5iaRX9IDw,2,0.15485,0.15485,0.6903
RT @politicoroger: The spin room signs are necessary so you know who they are. #GOPDebate http://t.co/JOcBYOY2Xp,2,0.18085,0.18085,0.6383
RT @PruneJuiceMedia: Jeb needs a reality check that it was HIS brother who messed up Iraq. DonÛªt put Obama on that. #GOPDebate,0,0.6484,0.1758,0.1758
"RT @fakedansavage: You can believe in traditional marriage and believe in same-sex marriage too.
#GOPDebate",2,0.16854999999999998,0.16854999999999998,0.6629
#KKKorGOP during the #GOPDebate http://t.co/gRW9cK3XcB (2/2),2,0.15515,0.15515,0.6897
Big man child Donald Trump is mad at Megyn Kelly for calling out his garbage. #GOPDebate http://t.co/ck0vDCwBZW,0,1.0,0.0,0.0
Been on my mind all day. @megynkelly @FoxNews &amp; Chris Wallace you did a terrible job last night. You were losers of the night. #GOPDebate,0,0.6667,0.16665000000000002,0.16665000000000002
"Thank you Donald Trump ...

#GOPDebate  https://t.co/Cw81oP2bt4",1,0.0,1.0,0.0
John #KasichÛªs Standout Performance in #GOPDebate | http://t.co/UC6zGUjYvM | http://t.co/pNpFOwV7Ix #Kasich4Us #ExperienceMatters,2,0.17345,0.17345,0.6531
When will the GOP decide who moves up to the varsity debate and who goes down to the JV debate? #GOPDebate,0,1.0,0.0,0.0
"""She was mean to me. Tried calling me sexist. I sure mansplained to her on how women should behave."" #GOPDebate  https://t.co/FuW1M1u2f9",0,0.6715,0.16425,0.16425
"ÛÏ@Franklin_Graham: As you watch the #GOPDebate, pray for the future of this nation and that America would turn back to God. #PrayforAmericaÛ",2,0.1648,0.1648,0.6704
#Bernie Sanders live-tweeted the #GOPDebate http://t.co/0bCP3dHFYQ via @HuffPostPol,2,0.0,0.0,1.0
RT @aebrennen: PSA:  The police have killed more unarmed and armed americans than ISIS.  Why dont we spend more than 20 secs talking about Û_,0,0.6593,0.17035,0.17035
"RT @aelmore: I tried to watch the debate, but instead I watched 10 millionaires play Who Grew Up the Poorest?"" #GOPDebate",0,1.0,0.0,0.0
Dr. Ben Carson's Closing Statements at #GopDebate #2016Election https://t.co/0FqaLjoz3c via @YouTube,1,0.19440000000000002,0.6112,0.19440000000000002
RT @atdleft: Now @LetsTalkNevada: How poorly did @JebBush fare @ #GOPDebate? &amp; can @realDonaldTrump be stopped? http://t.co/oc22zjuRqM #UniÛ_,0,1.0,0.0,0.0
"@tamronhall @newsnation my takeaway from last nights #GOPDebate is,it's all  #smokeandmirrors pseudo-#RealityTV .  #clowncar full of idiots",0,1.0,0.0,0.0
RT @AFickleLover_: Lol now the republican love Carson. Racism loves a Black man who submits! Let's stop now #GOPDebate,0,1.0,0.0,0.0
RT @tamaraholder: This makes me laugh! https://t.co/03ypLNFagb #GOPDebate #DonaldTrump,0,0.7143,0.14284999999999998,0.14284999999999998
Topics left out of #GOPdebate: 5.) The debate was a ÛÏgun-free zone.Û #GOPTBT,0,0.7049,0.14755000000000001,0.14755000000000001
I loved it in the #GOPdebate when @realDonaldTrump said on 4 occasions he's used the laws of America to his advantage.,1,0.16665000000000002,0.6667,0.16665000000000002
Neither @marcorubio nor @JebBush defend #immigrants at #GOPDebate -#TNTVote #AINF #tlot #p2 #Latism #Florida #Miami https://t.co/7VLvRnX8sp,0,0.6526,0.17370000000000002,0.17370000000000002
"Those are the things that God should take care of, so she asked if they had any word from God yet. #GOPDebate  https://t.co/QnzD1e5znb",2,0.17409999999999998,0.17409999999999998,0.6518
"@FrankLuntz I think you did a great job with the panel, it was great to see hard questions being put forward @megynkelly #GOPDebate",1,0.0,1.0,0.0
MANNIE WATCHING TEH #GOPDEBATE. DEY IZ ACTIN LIEK DUM GOGGIES.,0,1.0,0.0,0.0
"Neither moderatorÛªs in yestÛªs #GOPDebate explicitly ref'd #BlackLivesMatter mvmnt,NO candidate ack.it http://t.co/dRy03TMgq5",0,0.6867,0.15665,0.15665
RT @writewright7: #GOPDebate rivaled a grand production of a Ringling Brothers &amp; Barnum &amp; Bailey circus with 10 mudslinging elephants on paÛ_,0,1.0,0.0,0.0
"RT @WendyWinston4: Florida graduation rate was last when Bush left office #StrongPublicSchools #NEATruthSquad #GOPDebate
(http://t.co/q6zBYÛ_",0,0.6581,0.17095,0.17095
can't believe that actually happened last night (the #GOPDebate),0,1.0,0.0,0.0
Is it jut me or is @tedcruz playing 3D chess in a room full of checkers players?  #gopdebate #tcot #p2,1,0.15515,0.6897,0.15515
The #GOPDebate Hangover Blues August 2015 Edition http://t.co/gYtgz2pT43 I should have posted a hangover cure to the drinking game...,0,1.0,0.0,0.0
RT @MikeMalinconico: @megynkelly @FoxNews @FoxNewsSunday @BretBaier not 1 of these ?'s 4 @realDonaldTrump #KellyFile #gopdebate #foxnews htÛ_,0,0.6551,0.17245,0.17245
#GOPDebate Econ @MarcoRubio won @JebBush falters @GovMikeHuckabee exaggerates @GovChristie Good idea #SocialSecurity http://t.co/rJk8S4Hd6F,1,0.15385,0.6923,0.15385
"RT @NerdyWonka: Brother of the guy who almost plunged U.S. into a Great Depression is telling you the guy who fixed it is the problem

AmerÛ_",0,1.0,0.0,0.0
"Fox News was second rate last night. ""Fair and Balanced"" needs to be replaced with ""Agendas and Pandering"" Terrible job Fox! #GOPDebate",0,1.0,0.0,0.0
"RT @ShannonBream: Terminate the Iran deal on day one, put even more crippling sanctions in place, convince allies to do same - says @GovWalÛ_",0,0.6973,0.15134999999999998,0.15134999999999998
I'm back at the perfect time! Talking #GOPDebate tonight at 8pm!! http://t.co/z5YujsUjmg @Newsradio1025,2,0.14839999999999998,0.14839999999999998,0.7032
"RT @UnitedCitizen01: @FOXNEWS #GOPdebate @megynkelly 

I am PROUD of AMERICANS seeing THROUGH the BIAS, SETUP TRICK, PersonalAttacks, FavorÛ_",1,0.1684,0.6632,0.1684
"Winners @ #GOPDebate: @RealBenCarson, @GovMikeHuckabee. Losers: @realDonaldTrump, @ChrisChristie",2,0.0,0.0,1.0
#GOPDebate --&gt; Marco Rubio is rehashing his past Florida campaign speeches...Don't be fooled; owned by GOP Olde Guard!  He needs a real job!,0,0.6905,0.15475,0.15475
"After last night, I want to hear clear answers for women, education, taxes, and immigration! #GOPDebate",2,0.0,0.0,1.0
"""...you once told a contestant on Celebrity Apprentice it would be a ""pretty picture"" to see her on her knees.""
#GOPDebate",0,1.0,0.0,0.0
