text,label,conf_pos,conf_neg
warfarin cluster headach two remain cluster headache-fre take warfarin,0,0.18420000000000003,0.8158
warfarin cluster headach third patient use warfarin three week initi increas frequenc intens cluster headach attack subsequ induc prolong remiss,1,1.0,0.0
interferon hiv/hepat c virus-coinfect introduct pegyl interferon/ribavirin combin therapi significantli improv treatment option hiv/hepat c virus-coinfect patient becom avail lead sustain virolog respons rate num2,0,0.0,1.0
ribavirin hiv/hepat c virus-coinfect introduct pegyl interferon/ribavirin combin therapi significantli improv treatment option hiv/hepat c virus-coinfect patient becom avail lead sustain virolog respons rate num2,0,0.0,1.0
pegyl interferon hiv/hepat c virus-coinfect treatment pegyl interferon plu ribavirin safe effect hiv/hepat c virus-coinfect patient,0,0.0,1.0
ribavirin hiv/hepat c virus-coinfect treatment pegyl interferon plu ribavirin safe effect hiv/hepat c virus-coinfect patient,0,0.0,1.0
mitoxantron cardiotox suppress mitoxantron cardiotox multipl sclerosi patient dexrazoxan,0,0.21240000000000003,0.7876
dexrazoxan cardiotox suppress mitoxantron cardiotox multipl sclerosi patient dexrazoxan,0,0.0,1.0
dexrazoxan multipl sclerosi suppress mitoxantron cardiotox multipl sclerosi patient dexrazoxan,0,0.0,1.0
mitoxantron multipl sclerosi suppress mitoxantron cardiotox multipl sclerosi patient dexrazoxan,0,0.19269999999999998,0.8073
mitoxantron cardiotox explor potenti dexrazoxan suppress subclin cardiotox ms patient receiv mitoxantron,1,0.6058,0.3942
dexrazoxan cardiotox explor potenti dexrazoxan suppress subclin cardiotox ms patient receiv mitoxantron,0,0.0,1.0
dexrazoxan ms. explor potenti dexrazoxan suppress subclin cardiotox ms patient receiv mitoxantron,0,0.0,1.0
mitoxantron ms. explor potenti dexrazoxan suppress subclin cardiotox ms patient receiv mitoxantron,0,0.0,1.0
mitoxantron cardiotox open-label studi perform evalu possibl subclin cardiotox multipl sclerosi patient treat quarterli mitoxantron num2 mg/m num cumul without concomit dexrazoxan use blind serial radionucleid ventriculographi,0,0.2128,0.7872
dexrazoxan cardiotox open-label studi perform evalu possibl subclin cardiotox multipl sclerosi patient treat quarterli mitoxantron num2 mg/m num cumul without concomit dexrazoxan use blind serial radionucleid ventriculographi,0,0.0,1.0
dexrazoxan multipl sclerosi open-label studi perform evalu possibl subclin cardiotox multipl sclerosi patient treat quarterli mitoxantron num2 mg/m num cumul without concomit dexrazoxan use blind serial radionucleid ventriculographi,0,0.0,1.0
mitoxantron multipl sclerosi open-label studi perform evalu possibl subclin cardiotox multipl sclerosi patient treat quarterli mitoxantron num2 mg/m num cumul without concomit dexrazoxan use blind serial radionucleid ventriculographi,0,0.18810000000000004,0.8119
mitoxantron multipl sclerosi result support cardioprotect effect dexrazoxan mitoxantron treat multipl sclerosi patient,0,0.0,1.0
dexrazoxan multipl sclerosi result support cardioprotect effect dexrazoxan mitoxantron treat multipl sclerosi patient,0,0.0,1.0
steroid vestibular neuriti diagnos vestibular neuriti steroid therapi initi,0,0.0,1.0
fluorescein cytotox cytotox remain whether cell treat anginex num degre c num2 degre c. low temperatur fluorescein-conjug anginex accumul endotheli surfac not reach cytoplasm indic cell membran primari target peptid,0,0.0,1.0
androgen prostat cancer androgen ablat remain cornerston manag advanc prostat cancer,0,0.0,1.0
gonadotropin-releas hormon prostat cancer comprehens review peer review literatur perform topic secondari hormon therapi includ oral antiandrogen adren androgen inhibitor corticosteroid estrogen compound gonadotropin-releas hormon antagonist altern hormon therapi advanc prostat cancer,0,0.0,1.0
corticosteroid prostat cancer comprehens review peer review literatur perform topic secondari hormon therapi includ oral antiandrogen adren androgen inhibitor corticosteroid estrogen compound gonadotropin-releas hormon antagonist altern hormon therapi advanc prostat cancer,0,0.0,1.0
androgen prostat cancer comprehens review peer review literatur perform topic secondari hormon therapi includ oral antiandrogen adren androgen inhibitor corticosteroid estrogen compound gonadotropin-releas hormon antagonist altern hormon therapi advanc prostat cancer,0,0.0,1.0
levosimendan myocardi stun levosimendan promis treatment myocardi stun,0,0.0,1.0
catecholamin intra aortic balloon counterpuls immedi percutan translumin coronari angioplasti intra aortic balloon counterpuls catecholamin therapi fail stabilis haemodynam,0,0.0,1.0
flavonoid human cell line/hl studi design screen antichlamydi activ natur flavonoid natur structur similar synthet compound against chlamydia pneumonia human cell line hl,0,0.0,1.0
flavonoid chlamydia pneumonia studi design screen antichlamydi activ natur flavonoid natur structur similar synthet compound against chlamydia pneumonia human cell line hl,0,0.0,1.0
salmeterol asthma salmeterol multicent asthma research trial comparison usual pharmacotherapi asthma usual pharmacotherapi plu salmeterol,0,0.0,1.0
salmeterol mdi/metered-dos inhal salmeterol num2 mug bid via metered-dos inhal mdi placebo bid via mdi,0,0.17099999999999993,0.8290000000000001
salmeterol death occurr primari outcom respiratory-rel death life-threaten experi low not significantli differ salmeterol vs placebo num2 vs num2 rel risk rr numnum2 num2 confid interv ci numnum2 numnum2,0,0.38660000000000005,0.6134
salmeterol death small signific increas respiratory-rel death num2 vs num2 rr numnum2 num2 ci numnum2 numnum2 asthma-rel death num2 vs num rr numnum2 num2 ci numnum2 num2numnum2 combin asthma-rel death life-threaten experi num2 vs num2 rr numnum2 num2 ci numnum2 numnum2 subject receiv salmeterol vs placebo,1,0.6195,0.38049999999999995
salmeterol asthma small signific increas respiratory-rel death num2 vs num2 rr numnum2 num2 ci numnum2 numnum2 asthma-rel death num2 vs num rr numnum2 num2 ci numnum2 num2numnum2 combin asthma-rel death life-threaten experi num2 vs num2 rr numnum2 num2 ci numnum2 numnum2 subject receiv salmeterol vs placebo,1,0.6223,0.37770000000000004
salmeterol death imbal occur larg african-american subpopul respiratory-rel death life-threaten experi num2 vs num rr numnum2 num2 ci numnum2 num2numnum2 combin asthma-rel death life-threaten experi num2 vs num rr numnum2 num2 ci numnum2 num2numnum2 subject receiv salmeterol vs placebo,0,0.3992,0.6008
salmeterol asthma imbal occur larg african-american subpopul respiratory-rel death life-threaten experi num2 vs num rr numnum2 num2 ci numnum2 num2numnum2 combin asthma-rel death life-threaten experi num2 vs num rr numnum2 num2 ci numnum2 num2numnum2 subject receiv salmeterol vs placebo,1,1.0,0.0
salmeterol asthma small statist signific increas respiratory-rel asthma-rel death combin asthma-rel death life-threaten experi total popul receiv salmeterol,1,1.0,0.0
penicillin neuropsychiatr symptom neuropsychiatr symptom recov gradual penicillin treatment two month later,0,0.0,1.0
marinomycin a. melanoma room light marinomycin slowli isomer geometr isom marinomycin b c. marinomycin a-d show signific antimicrobi activ against drug resist bacteri pathogen demonstr impress select cancer cell cytotox against six eight melanoma cell line nation cancer institut 's num2 cell line panel,0,0.0,1.0
marinomycin a. cancer room light marinomycin slowli isomer geometr isom marinomycin b c. marinomycin a-d show signific antimicrobi activ against drug resist bacteri pathogen demonstr impress select cancer cell cytotox against six eight melanoma cell line nation cancer institut 's num2 cell line panel,0,0.0,1.0
suramin trypanosomiasi first report human case trypanosomiasi caus trypanosoma evansi treat use suramin,0,0.17869999999999997,0.8213
suramin infect suramin consid treatment case human t. evansi infect occur,0,0.0,1.0
oxygen sah continu monitor arteri blood pressur abp icp cerebr perfus pressur cpp brain tissu oxygen pbo2 middl cerebr arteri flow veloc fv microdialysi perform num2 poor grade sah patient,0,0.0,1.0
sodium hyaluron postop small bowel obstruct studi aim evalu efficaci sodium hyaluron carboxymethylcellulos membran seprafilm earli postop small bowel obstruct epsbo,0,0.0,1.0
seprafilm surgic site infect also examin whether use seprafilm affect surgic site infect rate gastrointestin surgeri,0,0.0,1.0
num- num num-dimethyl-thiazol-num-yl -num num-diphenyltetrazolium bromid cytotox result show nanomolar concentr snum3b protect cell against abeta-medi cytotox assess num- num num-dimethyl-thiazol-num-yl -num num-diphenyltetrazolium bromid mtt termin deoxynucleotidyl transferase-medi dutp-fluorescein isothiocyan nick end-label tunel experi counter abeta-medi decreas express anti-apoptot factor bcl-num,0,0.0,1.0
propionylcarnitin intermitt claudic effect propionylcarnitin chang endotheli function plasma level adhes molecul induc acut exercis patient intermitt claudic,0,0.0,1.0
alfuzosin benign prostat hyperplasia alfuzosin num2 mg daili prevent overal clinic progress benign prostat hyperplasia not acut urinari retent result num-year placebo-control studi,0,0.0,1.0
alfuzosin benign prostat hyperplasia evalu effect alfuzosin num2 mg daili administ num year progress event men lower urinari tract symptoms/benign prostat hyperplasia luts/bph,0,0.0,1.0
sildenafil citrat ischem optic neuropathi sildenafil citrat use incid nonarterit anterior ischem optic neuropathi,0,0.0,1.0
sildenafil ed/erectil dysfunct nonarterit anterior ischem optic neuropathi naion report rare men take sildenafil phosphodiesteras num inhibitor erectil dysfunct ed,0,0.1835,0.8165
sildenafil ed incid naion men receiv sildenafil treatment ed estim use pool safeti data global clinic trial european observ studi,0,0.0,1.0
sildenafil ed data cite herein not suggest increas incid naion men took sildenafil ed,0,0.0,1.0
vinflunin bladder cancer phase ii studi vinflunin bladder cancer patient progress first-lin platinum-contain regimen,0,0.19310000000000005,0.8069
platinum bladder cancer phase ii studi vinflunin bladder cancer patient progress first-lin platinum-contain regimen,0,0.0,1.0
vinflunin transit cell carcinoma/tcc multicentr phase ii trial determin efficaci vinflunin second-lin therapi patient advanc transit cell carcinoma tcc bladder secondari object assess durat respons progression-fre surviv pf overal surviv os evalu toxic associ treatment,0,0.0,1.0
platinum tumour patient tumour fail progress first-lin platinum-contain regimen advanc metastat diseas progress diseas platinum-contain chemotherapi given adjuv neoadjuv intent,0,0.19330000000000003,0.8067
platinum metastat diseas patient tumour fail progress first-lin platinum-contain regimen advanc metastat diseas progress diseas platinum-contain chemotherapi given adjuv neoadjuv intent,0,0.0,1.0
vinca alkaloid metastat diseas note respons seen patient rel poor prognost factor short num2 month interv prior platinum therapi num2 includ num2 respons rate progress num month platinum treatment prior treatment metastat diseas num2 prior treatment vinca alkaloid num2 viscer involv num2,0,0.0,1.0
platinum metastat diseas note respons seen patient rel poor prognost factor short num2 month interv prior platinum therapi num2 includ num2 respons rate progress num month platinum treatment prior treatment metastat diseas num2 prior treatment vinca alkaloid num2 viscer involv num2,0,0.0,1.0
vinflunin tcc vinflunin activ agent treatment platinum-pretr bladder cancer result warrant investig phase iii trial either monotherapi combin agent treatment advanced/metastat tcc bladder,0,0.0,1.0
vinflunin bladder cancer vinflunin activ agent treatment platinum-pretr bladder cancer result warrant investig phase iii trial either monotherapi combin agent treatment advanced/metastat tcc bladder,0,0.0,1.0
platinum bladder cancer vinflunin activ agent treatment platinum-pretr bladder cancer result warrant investig phase iii trial either monotherapi combin agent treatment advanced/metastat tcc bladder,0,0.0,1.0
platinum tcc vinflunin activ agent treatment platinum-pretr bladder cancer result warrant investig phase iii trial either monotherapi combin agent treatment advanced/metastat tcc bladder,0,0.0,1.0
phenytoin antiepilept drug pharmacoresist epilept patient may ascrib least two not mutual exclus mechan pharmacokinet mechan decreas sensit avail target antiepilept drug a i.e. carbamazepin phenytoin cbz pht,0,0.0,1.0
cbz/carbamazepin antiepilept drug pharmacoresist epilept patient may ascrib least two not mutual exclus mechan pharmacokinet mechan decreas sensit avail target antiepilept drug a i.e. carbamazepin phenytoin cbz pht,0,0.0,1.0
phenytoin epilept pharmacoresist epilept patient may ascrib least two not mutual exclus mechan pharmacokinet mechan decreas sensit avail target antiepilept drug a i.e. carbamazepin phenytoin cbz pht,0,0.0,1.0
cbz/carbamazepin epilept pharmacoresist epilept patient may ascrib least two not mutual exclus mechan pharmacokinet mechan decreas sensit avail target antiepilept drug a i.e. carbamazepin phenytoin cbz pht,0,0.0,1.0
phenytoin pht pharmacoresist epilept patient may ascrib least two not mutual exclus mechan pharmacokinet mechan decreas sensit avail target antiepilept drug a i.e. carbamazepin phenytoin cbz pht,0,0.0,1.0
cbz/carbamazepin pht pharmacoresist epilept patient may ascrib least two not mutual exclus mechan pharmacokinet mechan decreas sensit avail target antiepilept drug a i.e. carbamazepin phenytoin cbz pht,0,0.0,1.0
gaba epilept slice drug-resist epilept patient made hypersynchronous/hyperexcit elev potassium inhibit gaba-a receptor behav similarli,0,0.0,1.0
potassium epilept slice drug-resist epilept patient made hypersynchronous/hyperexcit elev potassium inhibit gaba-a receptor behav similarli,0,0.20640000000000003,0.7936
statin renal dysfunct aim present studi assess effect statin renal function patient high risk renal dysfunct underw supraren aortic cross clamping-declamp,0,0.0,1.0
creatinin blood loss analysis-of-vari model repeat measur appli compar creatinin level statin user nonus adjust clamp time blood loss,0,0.0,1.0
alcohol alcohol-impair alcohol-impair drive consequ unit state past num2 year,0,0.39790000000000003,0.6021
alcohol alcohol-impair alcohol-impair drive still major problem need continu attent,0,0.39490000000000003,0.6051
calcium osteosarcoma bone-lik tissu format three-dimension cultur mgnum2 osteosarcoma cell gelatin hydrogel use calcium-enrich medium,0,0.39680000000000004,0.6032
calcium human osteosarcoma human osteosarcoma mgnum2 cell cultur tissu cultur dish variou ca num+ concentr evalu effect ca num+ concentr calcium deposit,0,0.0,1.0
pantoprazol ulcer bleed pantoprazol infus adjuv therapi endoscop treatment patient peptic ulcer bleed prospect random control trial,0,0.0,1.0
pantoprazol ulcer bleed investig whether not administr pantoprazol infus would improv outcom ulcer bleed follow success endoscop therapi,0,0.0,1.0
epinephrin gastric duoden ulcer activ bleed double-blind placebo-control prospect trial patient gastric duoden ulcer activ bleed non-bleed visibl vessel receiv combin endoscopi therapi inject epinephrin heater probe applic,0,0.0,1.0
epinephrin bleed double-blind placebo-control prospect trial patient gastric duoden ulcer activ bleed non-bleed visibl vessel receiv combin endoscopi therapi inject epinephrin heater probe applic,0,0.0,1.0
pantoprazol bleed peptic ulcer patient bleed peptic ulcer use high dose pantoprazol infus follow success endoscop therapi effect reduc rebleed transfus requir hospit stay,0,0.0,1.0
ropivacain akinesia ropivacain use retrobulbar-peribulbar combin anesthesia vitreoretin surgeri show excel clinic efficaci regard analgesia muscl akinesia,0,0.0,1.0
androgen prostat cancer prostat androgen-regul gene novel potenti target androgen-independ prostat cancer therapi,0,0.0,1.0
androgen prostat cancer/pca investig involv prostat androgen-regul par gene androgen receptor ar signal pathway malign phenotyp androgen-independ prostat cancer pca cell,0,0.0,1.0
androgen pca determin import par malign prolifer androgen-independ pca cell use small interf rna sirna transfect knock express gene pc3 cell,0,0.21209999999999996,0.7879
androgen pca possibl par downstream ar contribut malign prolifer androgen-independ pca cell gene could potenti therapeut target androgen-independ pca ar signal pathway alter,0,0.0,1.0
lamotrigin mental disord evalu patient age num2 diagnost statist manual mental disord fourth edit text revis dsm-iv-tr bipolar disord outpati clinic treat lamotrigin use clinic global impress cgi scale,0,0.0,1.0
lamotrigin bipolar disord evalu patient age num2 diagnost statist manual mental disord fourth edit text revis dsm-iv-tr bipolar disord outpati clinic treat lamotrigin use clinic global impress cgi scale,0,0.0,1.0
lamotrigin bipolar disord open retrospect chart review suggest lamotrigin may effect well toler adjunct treatment adolesc bipolar disord,0,0.0,1.0
cd hemorrhag anim experi high-dos exposur cd induc sever testicular interstiti hemorrhag edema increas incid fetal death placent necrosi,1,1.0,0.0
cd necrosi anim experi high-dos exposur cd induc sever testicular interstiti hemorrhag edema increas incid fetal death placent necrosi,1,0.7946,0.20540000000000003
cd fetal death anim experi high-dos exposur cd induc sever testicular interstiti hemorrhag edema increas incid fetal death placent necrosi,1,0.6045,0.39549999999999996
cd edema anim experi high-dos exposur cd induc sever testicular interstiti hemorrhag edema increas incid fetal death placent necrosi,1,0.6051,0.39490000000000003
capecitabin cerebellar toxic capecitabine-induc cerebellar toxic,1,0.7838,0.21619999999999995
capecitabin adenocarcinoma colon capecitabin oral prodrug num-fluorouracil use treatment adenocarcinoma colon,0,0.0,1.0
num-fluorouracil adenocarcinoma colon capecitabin oral prodrug num-fluorouracil use treatment adenocarcinoma colon,0,0.0,1.0
capecitabin toxic neurotox infrequ report toxic capecitabin,1,0.7993,0.2007
tobramycin cystic fibrosi absenc cochleotox measur standard high-frequ pure tone audiometri trial once- versu three-times-daili tobramycin cystic fibrosi patient,0,0.0,1.0
tobramycin cystic fibrosi undertook assess hear patient cystic fibrosi take part larg random control trial once- versu three-times-daili tobramycin pulmonari exacerb cystic fibrosi topic studi,0,0.0,1.0
tobramycin auditori deficit conclud singl num2-day cours tobramycin treatment patient cystic fibrosi no preexisit auditori deficit no measur effect hear appar either once- three-times-daili treatment,0,0.0,1.0
tobramycin cystic fibrosi conclud singl num2-day cours tobramycin treatment patient cystic fibrosi no preexisit auditori deficit no measur effect hear appar either once- three-times-daili treatment,0,0.0,1.0
triacylglycerol hypertriglyceridem ten healthi elderli men num2-num2 age bodi mass index num2-num2 kg/m num num2 healthi young men num2-num2 age bodi mass index num2-num2 kg/m num studi hypertriglyceridem clamp prime infus long-chain triacylglycerol emuls reach stabil triacylglycerol concentr num mmol/l num3 min,0,0.0,1.0
triacylglycerol hypertriglyceridem elderli healthi men similar capac young healthi men clear oxid high triacylglycerol load administ hypertriglyceridem clamp,0,0.0,1.0
clofarabin chronic lymphocyt leukemia clinic pharmacokinet studi clofarabin chronic lymphocyt leukemia strategi treatment,0,0.0,1.0
fludarabin leukemia base mechanist similar fludarabin cladribin success analogu treatment chronic lymphocyt leukemia cll hypothes clofarabin would effect indol leukemia,0,0.0,1.0
cladribin leukemia base mechanist similar fludarabin cladribin success analogu treatment chronic lymphocyt leukemia cll hypothes clofarabin would effect indol leukemia,0,0.0,1.0
fludarabin cll/chronic lymphocyt leukemia base mechanist similar fludarabin cladribin success analogu treatment chronic lymphocyt leukemia cll hypothes clofarabin would effect indol leukemia,0,0.0,1.0
clofarabin cll/chronic lymphocyt leukemia base mechanist similar fludarabin cladribin success analogu treatment chronic lymphocyt leukemia cll hypothes clofarabin would effect indol leukemia,0,0.0,1.0
cladribin cll/chronic lymphocyt leukemia base mechanist similar fludarabin cladribin success analogu treatment chronic lymphocyt leukemia cll hypothes clofarabin would effect indol leukemia,0,0.0,1.0
clofarabin leukemia base mechanist similar fludarabin cladribin success analogu treatment chronic lymphocyt leukemia cll hypothes clofarabin would effect indol leukemia,0,0.0,1.0
clofarabin cll present studi conduct determin efficaci cellular pharmacolog clinic trial single-ag clofarabin cll,0,0.0,1.0
triphosph cll major case num2 analogu triphosph present num2 hour infus indic prolong retent triphosph cll cell,0,0.0,1.0
clofarabin cll vitro clofarabin incub leukem lymphocyt num2 cll patient show clofarabin monophosph accumul higher concentr compar triphosph,0,0.39490000000000003,0.6051
triphosph cll vitro clofarabin incub leukem lymphocyt num2 cll patient show clofarabin monophosph accumul higher concentr compar triphosph,0,0.0,1.0
clofarabin cll level clofarabin triphosph higher dose prolong mainten clofarabin triphosph leukem lymphocyt provid rational treat cll weekli clofarabin schedul,0,0.0,1.0
bucindolol hf potenti pathophysiolog correl assess placebo-control trial bucindolol num num3 hf patient,0,0.0,1.0
corticosteroid crohn 's diseas corticosteroid therapi age infliximab acut num-year outcom newli diagnos children crohn 's diseas,0,0.0,1.0
nevirapine/nvp aid analyz progress death caus aid death aids/death compar efavirenz efv nevirapin nvp nelfinavir idinavir ritonavir rtv rtv-boost proteas inhibitor pi saquinavir abacavir,0,0.0,1.0
efv/efavirenz aid analyz progress death caus aid death aids/death compar efavirenz efv nevirapin nvp nelfinavir idinavir ritonavir rtv rtv-boost proteas inhibitor pi saquinavir abacavir,0,0.0,1.0
abacavir aid analyz progress death caus aid death aids/death compar efavirenz efv nevirapin nvp nelfinavir idinavir ritonavir rtv rtv-boost proteas inhibitor pi saquinavir abacavir,0,0.0,1.0
nevirapine/nvp death analyz progress death caus aid death aids/death compar efavirenz efv nevirapin nvp nelfinavir idinavir ritonavir rtv rtv-boost proteas inhibitor pi saquinavir abacavir,0,0.0,1.0
efv/efavirenz death analyz progress death caus aid death aids/death compar efavirenz efv nevirapin nvp nelfinavir idinavir ritonavir rtv rtv-boost proteas inhibitor pi saquinavir abacavir,0,0.0,1.0
saquinavir aid analyz progress death caus aid death aids/death compar efavirenz efv nevirapin nvp nelfinavir idinavir ritonavir rtv rtv-boost proteas inhibitor pi saquinavir abacavir,0,0.0,1.0
abacavir death analyz progress death caus aid death aids/death compar efavirenz efv nevirapin nvp nelfinavir idinavir ritonavir rtv rtv-boost proteas inhibitor pi saquinavir abacavir,0,0.0,1.0
nelfinavir aid analyz progress death caus aid death aids/death compar efavirenz efv nevirapin nvp nelfinavir idinavir ritonavir rtv rtv-boost proteas inhibitor pi saquinavir abacavir,0,0.0,1.0
saquinavir death analyz progress death caus aid death aids/death compar efavirenz efv nevirapin nvp nelfinavir idinavir ritonavir rtv rtv-boost proteas inhibitor pi saquinavir abacavir,0,0.0,1.0
nelfinavir death analyz progress death caus aid death aids/death compar efavirenz efv nevirapin nvp nelfinavir idinavir ritonavir rtv rtv-boost proteas inhibitor pi saquinavir abacavir,0,0.0,1.0
ritonavir/rtv aid analyz progress death caus aid death aids/death compar efavirenz efv nevirapin nvp nelfinavir idinavir ritonavir rtv rtv-boost proteas inhibitor pi saquinavir abacavir,0,0.0,1.0
ritonavir/rtv death analyz progress death caus aid death aids/death compar efavirenz efv nevirapin nvp nelfinavir idinavir ritonavir rtv rtv-boost proteas inhibitor pi saquinavir abacavir,0,0.19540000000000002,0.8046
nvp aid compar efv adjust hazard ratio hr aids/death numnum2 num2 confid interv ci numnum2-numnum2 nvp numnum2 num2 ci numnum2-numnum2 rtv numnum2 num2 ci numnum2-numnum2 rtv-boost pi,0,0.0,1.0
rtv aid compar efv adjust hazard ratio hr aids/death numnum2 num2 confid interv ci numnum2-numnum2 nvp numnum2 num2 ci numnum2-numnum2 rtv numnum2 num2 ci numnum2-numnum2 rtv-boost pi,0,0.0,1.0
nvp death compar efv adjust hazard ratio hr aids/death numnum2 num2 confid interv ci numnum2-numnum2 nvp numnum2 num2 ci numnum2-numnum2 rtv numnum2 num2 ci numnum2-numnum2 rtv-boost pi,0,0.2077,0.7923
rtv death compar efv adjust hazard ratio hr aids/death numnum2 num2 confid interv ci numnum2-numnum2 nvp numnum2 num2 ci numnum2-numnum2 rtv numnum2 num2 ci numnum2-numnum2 rtv-boost pi,0,0.0,1.0
nvp death death adjust hr nvp numnum2 num2 ci numnum2-numnum2,0,0.0,1.0
3tc death adjust hr death d4t/3tc numnum2 num2 ci numnum2-numnum2 compar azt/3tc,0,0.0,1.0
azt death adjust hr death d4t/3tc numnum2 num2 ci numnum2-numnum2 compar azt/3tc,0,0.20009999999999994,0.7999
tolterodin nocturia tolterodin extend releas improv overact bladder symptom men overact bladder nocturia,0,0.0,1.0
tolterodin overact bladder/oab evalu efficaci safeti nighttim dose tolterodin extend releas ter men overact bladder oab nocturia,0,0.0,1.0
tolterodin nocturia evalu efficaci safeti nighttim dose tolterodin extend releas ter men overact bladder oab nocturia,0,0.18889999999999996,0.8111
dobutamin myocardi infarct dobutamin respons myocardi infarct transmur function improv coronari arteri bypass graft -- initi experi,0,0.0,1.0
dobutamin infarct purpos studi prospect test hypothesi addit low-dos dobutamin quantif inotrop reserv segment num -num2 infarct transmur would improv predict valu function recoveri revascular chronic infarct,0,0.0,1.0
pregabalin neuropath pain pregabalin peripher neuropath pain result multicent non-compar open-label studi indian patient,0,0.0,1.0
pregabalin neuropath pain aim studi evalu toler safeti efficaci pregabalin indian patient peripher neuropath pain,0,0.0,1.0
pregabalin neuropath pain prospect multicent non-compar open-label studi patient peripher neuropath pain n num3 receiv pregabalin dose rang num2 num3 mg twice daili num week,0,0.0,1.0
pregabalin dizzi pregabalin well toler common advers event dizzi somnol,1,0.8029,0.19710000000000005
pregabalin somnol pregabalin well toler common advers event dizzi somnol,1,1.0,0.0
pregabalin neuropath pain studi demonstr safeti toler efficaci pregabalin peripher neuropath pain indian patient,0,0.0,1.0
arsen leukemia relationship express aquaglyceroporin num arsen uptak sensit leukemia cell,0,0.16799999999999993,0.8320000000000001
arsen trioxid apl/acut promyelocyt leukemia arsen trioxid as2o3 highli efficaci acut promyelocyt leukemia apl,0,0.0,1.0
arsen cytotox knum3 egfp-aqp9 transfect accumul significantli higher level intracellular arsen control knum3 egfp incub as2o3 result significantli increas as2o3-induc cytotox,1,0.6074,0.39259999999999995
atra/all-tran retino acid myeloid leukemia pretreat myeloid leukemia line hl-num2 all-tran retino acid atra up-regul aqp9 lead significantli increas arsen uptak as2o3-induc cytotox incub as2o3 might explain synerg atra as2o3,0,0.19430000000000003,0.8057
atra/all-tran retino acid cytotox pretreat myeloid leukemia line hl-num2 all-tran retino acid atra up-regul aqp9 lead significantli increas arsen uptak as2o3-induc cytotox incub as2o3 might explain synerg atra as2o3,0,0.21030000000000004,0.7897
arsen myeloid leukemia pretreat myeloid leukemia line hl-num2 all-tran retino acid atra up-regul aqp9 lead significantli increas arsen uptak as2o3-induc cytotox incub as2o3 might explain synerg atra as2o3,0,0.0,1.0
arsen cytotox pretreat myeloid leukemia line hl-num2 all-tran retino acid atra up-regul aqp9 lead significantli increas arsen uptak as2o3-induc cytotox incub as2o3 might explain synerg atra as2o3,0,0.19889999999999997,0.8011
bilirubin hepatocellular carcinoma higher bilirubin level refractori ascit presenc hepatocellular carcinoma predict paramet mortal num2 patient determin multivari analysi,0,0.0,1.0
alcohol breast cancer describ baselin healthi lifestyl behavior dietari calcium vitamin caffein alcohol intak smoke histori physic activ postmenopaus breast cancer survivor bc identifi relationship healthi lifestyl behavior bone miner densiti bmd forearm total hip spine l1-l4,0,0.0,1.0
vitamin d. breast cancer describ baselin healthi lifestyl behavior dietari calcium vitamin caffein alcohol intak smoke histori physic activ postmenopaus breast cancer survivor bc identifi relationship healthi lifestyl behavior bone miner densiti bmd forearm total hip spine l1-l4,0,0.0,1.0
caffein breast cancer describ baselin healthi lifestyl behavior dietari calcium vitamin caffein alcohol intak smoke histori physic activ postmenopaus breast cancer survivor bc identifi relationship healthi lifestyl behavior bone miner densiti bmd forearm total hip spine l1-l4,0,0.0,1.0
calcium breast cancer describ baselin healthi lifestyl behavior dietari calcium vitamin caffein alcohol intak smoke histori physic activ postmenopaus breast cancer survivor bc identifi relationship healthi lifestyl behavior bone miner densiti bmd forearm total hip spine l1-l4,0,0.0,1.0
calcium coach healthcar provid must incorpor appropri teach strategi intens counsel coach along support mechan enabl bc understand import healthi diet calcium vitamin supplement regular strength/weight program integr daili lifestyl,0,0.0,1.0
vitamin d. coach healthcar provid must incorpor appropri teach strategi intens counsel coach along support mechan enabl bc understand import healthi diet calcium vitamin supplement regular strength/weight program integr daili lifestyl,0,0.0,1.0
levothyroxin hypothyroid effect levothyroxin total lipid profil assess analyt capillari isotachophoresi patient hypothyroid,0,0.0,1.0
atorvastatin hyperlipidemia sinc hyperlipidemia not improv pravastatin atorvastatin niceritrol sinc level thyroid-stimul hormon tsh free t4 num3 iu/ml num ng/dl respect patient diagnos secondari hyperlipidemia hypothyroid,0,0.0,1.0
pravastatin hyperlipidemia sinc hyperlipidemia not improv pravastatin atorvastatin niceritrol sinc level thyroid-stimul hormon tsh free t4 num3 iu/ml num ng/dl respect patient diagnos secondari hyperlipidemia hypothyroid,0,0.1755,0.8245
pravastatin hypothyroid sinc hyperlipidemia not improv pravastatin atorvastatin niceritrol sinc level thyroid-stimul hormon tsh free t4 num3 iu/ml num ng/dl respect patient diagnos secondari hyperlipidemia hypothyroid,0,0.0,1.0
niceritrol hyperlipidemia sinc hyperlipidemia not improv pravastatin atorvastatin niceritrol sinc level thyroid-stimul hormon tsh free t4 num3 iu/ml num ng/dl respect patient diagnos secondari hyperlipidemia hypothyroid,0,0.0,1.0
niceritrol hypothyroid sinc hyperlipidemia not improv pravastatin atorvastatin niceritrol sinc level thyroid-stimul hormon tsh free t4 num3 iu/ml num ng/dl respect patient diagnos secondari hyperlipidemia hypothyroid,0,0.0,1.0
